cod_depto,departamento,cod_mupio,municipio,extorsiones_por_100_000_habitantes,homicidios_por_100_000_habitantes,faltas_por_100_000_habitantes,casos_por_conflictividad,ranking_gestion_municipal,pdm_ot,brecha_de_la_red_vial_,distancia_promedio_a_aeropuertos,distancia_promedio_a_puertos,tasa_de_electrificacion_,cobertura_de_agua_y_saneamiento,deficit_de_vivienda,radiobases_de_telefonia_celular_por_km2,usuarios_de_internet,tasa_de_inflacion,pobreza,gini,gasto_en_salud_publica,tasa_de_desnutricion_cronica,gasto_en_educacion,tasa_neta,alumnos_por_docente,capacitacion_tecnica,graduandos_mate_lectura,carga_tributaria,inversion_publica,afiliacion_al_igss,afiliados_por_patrono_particular,peso_del_gobierno_en_la_contratacion,salario_minimo,ingreso_medio,deportados,km2_a_cargo_de_cada_agencia,agentes_bancarios,depositos,cartera_de_creditos,pib_local,remesas,turistas_por_1_000_habitantes,costo_iniciar_un_negocio_,tiempo_iniciar_un_negocio_,fuerza_laboral_sector_servicios_,inversion,instituciones,infraestructura,adopcion_de_tics,entorno_economico,salud,fuerza_laboral_y_talento,inversion_productiva,mercado_laboral,sistema_financiero,tamano_del_mercado,dinamismo_de_los_negocios,capacidad_de_innovacion,icl_2023,ranking,pib_per_capita,poblacion,ladinos_porcentaje,extension_territorial,densidad_poblacional,wes_score_mean,area_mean,arear,establecimientos_turisticos,turismo_pp,tasa_global_de_participacion,tasa_global_de_participacion_indigena,tasa_global_de_participacion_mujeres,educ,indigena_educ,mujeres_educ_mean,turistico,migra_vida_pout,agricultura,indicador_501_autonomia_financiera_municipal,indicador_501_autonomia_financiera_municipal_cod,indicador_502_ingresos_propios_por_habitante_sin_regalias_,indicador_502_ingresos_propios_por_habitante_sin_regalias_cod,indicador_503_ingresos_del_iusi_en_relacion_a_los_ingresos_propios_sin_regalias_,indicador_503_ingresos_del_iusi_en_relacion_a_los_ingresos_propios_sin_regalias_cod,indicador_504_inversion_anual_en_capital_fijo_por_habitante,indicador_504_inversion_anual_en_capital_fijo_por_habitante_cod,indicador_505_inversion_anual_en_capital_fijo_con_recursos_percibidos_por_ingresos_propios,indicador_505_inversion_anual_en_capital_fijo_con_recursos_percibidos_por_ingresos_propios_cod,indicador_506_inversion_anual_en_capital_fijo_con_recursos_percibidos_por_transferencias_del_gobierno_central_,indicador_506_inversion_anual_en_capital_fijo_con_recursos_percibidos_por_transferencias_del_gobierno_central_cod,no_corr,factor_0,clusters_num,factor_1,factor_2,factor_3,factor_4,factor_5,factor_6,clusters
1,GUATEMALA,101,Guatemala,0.0,62.79933253,100.0,50.0,62.48522396,100.0,50.76581719,95.66325272,74.67932841,99.97,95.44882188,81.39228861,100.0,84.43382818,56.69238511,100.0,48.26361415,100.0,100.0,70.12873759,100.0,88.95385498,47.49824691,25.5883272,86.65129251,11.25366862,100.0,72.18046545,79.84692301,100.0,69.67680655,88.29792261,100.0,100,32.48630634,100.0,100.0,100.0,17.29457358,100.0,93.88646288,100.0,100,69.32993286,83.31611244,92.52127035,82.75453805,100.0,69.04715079,48.13872383,82.84555422,83.58987502,72.40877196,97.96215429,100,78.17922851,1,23057.48657,1213651,0.0868,184,6595.929348,0.951831326,1.0,1,604,4.976719007,0.349445961,0.370967742,0.188592456,5.51,2.73,5.49,1,0.2,0.01,0.9965,Alto,0.5638,Medio,0.8566,Alto,0.0574,Bajo,0.0,Bajo,0.2452,Medio bajo,88.0,13.228393018377767,3,-0.6134817774379043,-0.9541522184653137,8.578585545635482,10.084504023877239,-6.968670636238475,-0.062376115970287166,3
1,GUATEMALA,102,Santa Catarina Pinula,0.0,80.99464922,36.83523729,50.0,47.05599321,100.0,50.76581719,93.80114748,73.66971933,100.0,82.49352073,80.4992531,100.0,94.41862595,56.69238511,100.0,53.67788709,2.838221164,100.0,19.89960572,100.0,46.3488662,48.19990095,36.77092139,100.0,99.80419231,53.6488952,72.18046545,79.84692301,100.0,69.67680655,97.12873838,100.0,100,51.51714885,100.0,19.50201057,100.0,17.29457358,98.36632467,93.88646288,23.57622525,0,58.90229814,80.53443728,97.41664751,84.5592957,51.24058753,54.70909377,98.54847343,75.30088759,88.85333296,45.63678271,71.92438883,0,71.43198332,4,17322.78001,87362,0.0549,51,1712.980392,0.804395543,1.11428429,1,20,2.289324878,0.426593991,0.506369427,0.255513618,5.45,3.84,5.29,1,0.4,0.01,0.8403,Alto,0.9717,Alto,0.9496,Alto,0.3976,Medio bajo,0.0408,Bajo,0.0867,Bajo,85.0,8.300770370065926,1,-1.8380174360510946,3.3543746657763314,-1.418326000664883,1.1241944432716113,-1.6770145607118112,0.8711259750155318,1
1,GUATEMALA,103,San José Pinula,0.0,90.83525694,29.29874406,50.0,41.28280832,100.0,50.76581719,91.90336846,73.57540784,99.84,82.91003672,85.61993843,41.13636364,70.96925342,56.69238511,73.19138048,50.66995768,3.075286652,100.0,22.89064776,100.0,73.68687483,51.72614483,25.53606238,100.0,66.08000628,32.80629469,72.18046545,79.84692301,100.0,69.67680655,92.69055265,100.0,100,100.0,100.0,1.42423121,64.21263793,17.29457358,83.69798093,93.88646288,14.15842581,0,52.39623419,81.05195574,50.62416434,74.62044605,51.19307189,53.03417529,83.25606838,72.02400449,98.51643023,38.78225005,66.09799631,0,64.03149844,18,5357.893021,89636,0.0503,220,407.4363636,0.676180022,1.146929825,1,12,1.338747825,0.31787426,0.347222222,0.110018602,5.05,4.79,5.19,0,0.4,0.1,0.6544,Medio alto,0.3469,Medio bajo,0.7746,Medio alto,0.1598,Bajo,0.377,Medio bajo,0.4855,Medio,80.0,4.982925815503585,1,-3.129514370644806,3.7803228501868196,-0.11136398119600689,0.35894859784019834,0.7843468658704298,1.1644290293343378,1
1,GUATEMALA,104,San José Del Golfo,36.79729124,100.0,95.34321455,50.0,19.60953291,100.0,50.76581719,93.69889362,76.93311403,99.78,68.50496602,98.10310991,14.28571429,62.15704825,56.69238511,57.73254892,54.27947297,22.31019746,100.0,34.77199163,100.0,80.52374009,63.20696488,11.46788991,100.0,100.0,21.47792988,72.18046545,79.84692301,100.0,69.67680655,77.95437579,100.0,100,100.0,100.0,0.348617794,0.0,17.29457358,84.00728275,93.88646288,9.039665896,0,64.99205063,81.4555111,35.71651547,70.67067396,60.16250058,58.59495205,100.0,69.57506646,98.51643023,16.79720537,62.40561185,0,63.65845521,19,5437.080806,8456,0.0225,84,100.6666667,0.438685542,1.676947203,2,1,1.182592242,0.28550274,0.285842294,0.146818062,4.41,4.39,4.28,0,0.3,0.21,0.1254,Bajo,0.2803,Medio bajo,0.1196,Bajo,0.203,Medio bajo,0.0479,Bajo,0.0007,Bajo,79.0,3.0262210193587116,1,-3.5875569942150305,3.187671365217598,0.8574430449341518,0.009328774944554037,2.0406122459192657,2.7456782497141217,1
1,GUATEMALA,105,Palencia,35.64001601,86.01106132,70.13425858,50.0,47.58513483,100.0,50.76581719,91.3316017,74.83604086,97.27,65.89225202,72.44956384,38.52040816,53.09798367,56.69238511,24.46245491,51.27154356,6.034676116,98.48500223,32.8354449,83.81093803,38.49107063,60.50689316,10.70336391,100.0,100.0,19.92372391,72.18046545,79.84692301,100.0,69.67680655,89.33120032,100.0,100,100.0,100.0,1.421112448,42.5219126,17.29457358,84.9892465,93.88646288,8.337392679,0,69.63307348,75.68374024,33.29636738,58.57799949,51.64705642,46.41356927,95.76130639,69.06500937,98.51643023,18.20308397,62.00541231,0,62.04031057,24,5704.759933,74839,0.0221,196,381.8316327,0.171581468,1.535580955,2,4,0.534480685,0.335436785,0.335227494,0.124533154,3.83,3.6,3.54,0,0.2,0.34,0.4083,Medio,0.1774,Bajo,0.6146,Medio alto,0.0484,Bajo,0.0356,Bajo,0.0543,Bajo,77.0,2.492211262344716,1,-4.426903046571954,3.4070676848317096,0.4044687573065998,-0.22092924249461604,-0.060760909204353654,1.8340443600972536,1
1,GUATEMALA,106,Chinautla,42.20598535,82.77540816,48.21381507,50.0,48.12257514,100.0,50.76581719,92.23281658,73.97854977,98.91,85.50058767,65.15046804,100.0,80.74136614,56.69238511,94.69932005,51.87312945,3.691991994,100.0,24.13000775,97.422682,36.60152231,53.61413935,9.025832555,100.0,67.26450203,8.790676736,72.18046545,79.84692301,100.0,69.67680655,97.27013115,100.0,100,100.0,100.0,3.487142302,87.52087656,17.29457358,71.68589226,93.88646288,3.306887706,0,69.17494411,78.08923418,60.38839821,82.1908165,51.22628063,46.88139204,79.7461829,68.40302967,98.51643023,38.26789366,55.82657565,0,67.37213586,12,3422.207503,124365,0.1823,80,1554.5625,0.613145128,1.083235388,1,8,0.6432678,0.276861346,0.272789032,0.07356298,3.6,3.47,3.44,0,0.4,0.02,0.5071,Medio,0.1673,Bajo,0.5932,Medio,0.0573,Bajo,0.2549,Medio bajo,0.1099,Bajo,73.0,4.1285378693360775,1,-5.006833456025269,3.750171569623024,-0.8534621574485454,2.1405969746612303,0.21032213945261746,0.5611014996403383,1
1,GUATEMALA,107,San Pedro Ayampuc,0.0,30.15121634,0.0,50.0,30.74521678,100.0,50.76581719,90.94412205,72.89367528,98.38,78.80815806,5.940589415,60.95890411,50.86097784,56.69238511,48.99494847,51.27154356,2.91621528,100.0,26.73098561,79.61175969,21.68173145,59.46390119,5.434782609,100.0,100.0,5.162527088,72.18046545,79.84692301,100.0,69.67680655,90.9981286,100.0,100,100.0,100.0,2.417852896,24.55168985,17.29457358,76.2646733,93.88646288,1.667496031,0,50.13649771,66.61658797,38.48930059,66.75549735,51.1829521,40.79635134,88.26479517,67.97764695,98.51643023,35.45631105,56.98076282,0,58.30746942,37,3968.752795,67946,0.2564,73,930.7671233,0.323813186,1.182423341,1,1,0.147175698,0.401661206,0.395933579,0.207094418,4.38,3.86,3.94,0,0.3,0.1,0.1106,Bajo,0.0354,Bajo,0.3464,Medio bajo,0.0679,Bajo,0.0285,Bajo,0.0277,Bajo,82.0,3.196798597017494,1,-3.8269165414897737,3.83749026261382,-0.360285842147581,-0.6469680839721842,-0.07093180065778468,3.8005935812638962,1
1,GUATEMALA,108,Mixco,13.01894363,80.98402211,85.17470041,50.0,50.41679493,100.0,50.76581719,92.77877328,73.98439725,99.78,94.72431776,83.01389039,100.0,100.0,56.69238511,100.0,44.65409886,2.96320693,100.0,17.64938744,100.0,93.85287468,49.5378545,36.37931034,100.0,44.39590181,58.8311777,72.18046545,79.84692301,100.0,69.67680655,96.76482674,100.0,100,88.74516285,100.0,30.03182374,100.0,17.29457358,95.17053929,93.88646288,25.9178571,0,74.29782836,82.85072695,100.0,81.55136629,51.45241205,62.00311042,72.36112338,75.63517191,98.51643023,49.16158155,71.33720965,0,72.14145031,3,11653.15257,517505,0.1065,132,3920.492424,0.976366349,1.005282433,1,122,2.357465145,0.43337285,0.534462617,0.253055681,4.95,4.12,4.82,1,0.5,0.01,0.9656,Alto,0.3759,Medio bajo,0.7016,Medio alto,0.0028,Bajo,0.0186,Bajo,0.0,Bajo,76.0,8.694018275618156,1,-1.580575131333524,4.100264694403442,0.3362761432124794,3.5807502786012413,-2.1776516793970275,0.8328661227052239,1
1,GUATEMALA,109,San Pedro Sacatepéquez,80.13180001,100.0,71.02504397,50.0,26.42334052,100.0,50.76581719,90.30741916,71.76527884,100.0,75.02490716,74.69201133,100.0,53.58917676,56.69238511,23.45427024,63.3032612,3.958438888,91.03989934,31.58712058,91.80150911,6.690028639,50.38792518,5.973715651,100.0,76.64371097,10.76047995,72.18046545,79.84692301,100.0,69.67680655,91.23251545,100.0,100,100.0,100.0,6.785973998,80.71816913,17.29457358,91.9671294,93.88646288,4.196949942,0,70.3302818,77.38209992,53.23151646,62.25251048,47.63073913,39.83948166,90.96386468,68.51834072,98.51643023,41.35740628,63.07776675,0,64.9977757,16,8774.475217,56545,0.7653,48,1178.020833,0.270427888,1.270718232,1,0,0.0,0.462271366,0.464160251,0.325124954,4.45,3.94,4.11,0,0.3,0.04,0.2658,Medio bajo,0.4317,Medio,0.0296,Bajo,0.081,Bajo,0.0575,Bajo,0.0149,Bajo,83.0,3.0092758040091754,1,-1.7474453242657413,4.454571075808729,-1.076575435388071,0.9537491070686954,-1.9069304085088465,2.317383554380039,1
1,GUATEMALA,110,San Juan Sacatepéquez,55.18149337,96.32268868,90.04354743,50.0,43.96219841,100.0,50.76581719,89.17983199,70.75424966,99.62,60.37850097,58.48143467,70.8677686,36.83452833,56.69238511,16.39697757,52.47471533,2.126980067,78.46024272,29.80481294,78.33885926,27.60001031,59.15916444,11.55342027,100.0,47.5486865,8.733595669,72.18046545,79.84692301,100.0,69.67680655,93.72487785,100.0,100,100.0,100.0,4.652228648,78.3523125,17.29457358,86.0526789,93.88646288,3.281095433,0,80.97791021,71.81283338,30.92510198,56.2905643,40.25656855,43.2086848,70.68376137,68.17029506,98.51643023,38.99256342,60.84698607,0,60.03456712,33,6026.048896,284798,0.6373,242,1176.85124,0.200439216,1.258543245,1,8,0.280900849,0.315610817,0.303766847,0.0899955,3.25,2.95,2.97,0,0.2,0.15,0.3669,Medio bajo,0.0838,Bajo,0.4105,Medio,0.0506,Bajo,0.0416,Bajo,0.0413,Bajo,81.0,1.473252867454677,1,-4.993661226308314,3.148799384390813,0.14024503064300636,1.6526961601375418,-1.9598905723832762,1.553579138006814,1
1,GUATEMALA,111,San Raymundo,74.13702805,100.0,97.39756985,50.0,22.53493834,100.0,50.76581719,87.21382893,69.43664548,99.71,72.02406228,71.74773337,41.22807018,34.85125093,56.69238511,13.35057647,47.06044239,7.192790056,94.24899541,35.18272577,94.4801314,66.58695116,59.10504031,7.490636704,100.0,86.50182229,11.15518265,72.18046545,79.84692301,100.0,69.67680655,79.78155619,100.0,100,100.0,100.0,1.429634931,0.0,17.29457358,87.21976163,93.88646288,4.375297689,0,78.59685194,75.41254218,27.80101584,53.47033962,49.12805915,51.71084702,88.84488745,67.59971457,98.51643023,15.33461967,61.29766654,0,59.965306,34,6423.049782,38891,0.7154,114,341.1491228,0.115829383,1.505449398,2,6,1.542773392,0.50184466,0.502305051,0.34752721,5.6,5.58,5.32,0,0.2,0.28,0.1393,Bajo,0.0892,Bajo,0.2441,Medio bajo,0.1507,Bajo,0.1481,Bajo,0.1557,Bajo,84.0,2.0117014505799267,1,-0.029518824644614434,4.707847693158146,0.46957301465588835,-0.803253414287658,-0.42554537788780805,4.095930372764731,1
1,GUATEMALA,112,Chuarrancho,74.40686491,100.0,74.63211585,50.0,21.7447141,100.0,50.76581719,85.45808743,68.80703903,97.31,81.79741051,59.05794841,21.42857143,23.96669989,56.69238511,10.38706642,64.50643297,10.59296902,95.66099769,24.2239746,63.10411649,26.23469719,74.17193471,3.787878788,100.0,100.0,9.575456561,72.18046545,79.84692301,100.0,69.67680655,86.32957035,100.0,100,100.0,100.0,0.557920929,4.37278147,17.29457358,82.05593238,93.88646288,3.661493121,0,67.78756686,74.1239114,19.25760347,58.29783313,62.85252045,37.51201636,100.0,66.85670765,98.51643023,11.97705902,59.15930258,0,58.07869929,40,4973.349986,17057,0.8641,98,174.0510204,-0.059266094,1.436785986,1,0,0.0,0.427785334,0.427644019,0.226315141,3.53,3.44,2.94,0,0.1,0.44,0.0801,Bajo,0.1189,Bajo,0.0521,Bajo,0.5268,Medio,0.0311,Bajo,0.2654,Medio bajo,74.0,0.18447293613590932,1,-3.383262482530181,3.845661369472091,-0.07145704701344163,-0.46053013118931224,-0.7566908521639124,3.721442486669531,1
1,GUATEMALA,113,Fraijanes,28.44802878,94.82416957,0.0,50.0,54.54317552,100.0,50.76581719,88.4040507,70.79618444,99.81,86.24678663,83.13970601,100.0,80.79596993,56.69238511,83.27322715,50.66995768,4.54089887,100.0,16.8061405,100.0,92.45803501,47.89403578,61.69590643,100.0,62.85897563,65.92771667,72.18046545,79.84692301,100.0,69.67680655,97.17762597,100.0,100,58.20144407,100.0,6.942425132,100.0,17.29457358,97.79252095,93.88646288,29.12445221,0,62.46675783,80.12328513,63.31720808,77.98106161,56.16092968,68.23507127,79.03674676,76.62003602,91.47485849,41.32091758,72.96834445,0,70.11597131,7,15931.09051,63721,0.0692,96,663.7604167,0.771861394,1.187293426,1,12,1.883209617,0.373951411,0.37397782,0.192532795,4.77,4.68,4.5,0,0.5,0.06,0.6966,Medio alto,0.6681,Medio alto,1.0,Alto,0.1363,Bajo,0.1066,Bajo,0.1279,Bajo,75.0,7.819855497944252,1,-2.620227225581562,2.51534292805429,-0.7873645340189731,1.1958985368269135,-1.1541192950241792,0.48123587065183937,1
1,GUATEMALA,114,Amatitlán,0.0,76.85702961,14.22376308,50.0,56.03355562,100.0,50.76581719,87.32068586,73.0130474,99.51,84.84560324,82.32081026,68.87254902,63.26495771,56.69238511,94.69932005,51.27154356,40.86910967,100.0,28.08545255,92.88144112,67.35777149,56.5695931,12.11616722,100.0,34.46607559,58.17955507,72.18046545,79.84692301,100.0,69.67680655,92.40670519,100.0,100,100.0,100.0,3.045593046,70.72950049,17.29457358,86.66130814,93.88646288,25.62341922,0,63.25040967,79.94718829,44.91551763,81.99028787,70.79198202,51.97160976,65.34126033,75.6316543,98.51643023,39.4352661,70.3742528,0,66.33059949,14,6226.756222,152296,0.042,204,746.5490196,0.603565555,1.157474325,1,25,1.641540159,0.396027686,0.395776772,0.219298246,3.85,3.82,3.53,0,0.3,0.08,0.5305,Medio,0.1527,Bajo,0.4659,Medio,0.07,Bajo,0.2711,Medio bajo,0.2171,Medio bajo,72.0,6.143289189485315,1,-3.076915416246887,2.6141682818303913,1.7285190966100346,1.5165308909679809,-0.18670404760811135,1.3232178033539936,1
1,GUATEMALA,115,Villa Nueva,0.0,75.83815263,100.0,50.0,50.4560654,100.0,50.76581719,91.37713919,74.14837728,100.0,92.23745338,54.62503734,100.0,89.21981331,56.69238511,100.0,45.85727063,21.36169804,100.0,18.14906694,92.01973951,76.6095138,53.45028314,23.46616066,100.0,28.65441258,44.60131932,72.18046545,79.84692301,100.0,69.67680655,95.7296164,100.0,100,98.3826595,100.0,29.97558508,100.0,17.29457358,94.34322224,93.88646288,19.48804753,0,71.36790466,77.5518317,95.40981503,81.95242354,63.1489814,53.34372246,63.37341247,74.06069975,96.00044355,51.13082092,70.0793268,0,70.42839008,6,10742.91754,483897,0.059,114,4244.710526,0.837608708,1.016264558,1,65,1.343261066,0.260847668,0.23930284,0.113096961,4.86,4.79,4.79,0,0.5,0.01,0.902,Alto,0.3287,Medio bajo,0.7669,Medio alto,0.0211,Bajo,0.0293,Bajo,0.018,Bajo,87.0,7.498671114371806,1,-3.9440840300070255,3.1445815485426447,0.48152356955195813,3.9318702156227223,-1.9272597317909614,0.7909303332950068,1
1,GUATEMALA,116,Villa Canales,0.0,76.03877178,100.0,50.0,44.48883755,100.0,50.76581719,91.07267915,73.09282372,97.95,68.26149121,71.61819367,100.0,65.98203589,56.69238511,75.87987293,49.46678592,3.159995289,100.0,22.19937191,94.48924523,39.02315932,55.17793912,21.12378538,100.0,60.19613572,35.31733773,72.18046545,79.84692301,100.0,69.67680655,95.33535961,100.0,100,100.0,100.0,5.858887093,100.0,17.29457358,91.56855544,93.88646288,15.29304909,0,72.89667423,75.76636179,55.20973601,75.11555295,51.37745024,48.951887,80.92171678,72.75829476,98.51643023,41.04848027,67.17811289,0,67.48420231,10,8512.825833,167779,0.0373,160,1048.61875,0.389384543,1.196621479,1,10,0.596022148,0.345372883,0.368811881,0.162403863,5.18,4.6,5.03,0,0.2,0.11,0.6969,Medio alto,0.2326,Medio bajo,0.5617,Medio,0.0148,Bajo,0.047,Bajo,0.0692,Bajo,86.0,5.240692937624253,1,-3.1118086320018263,3.665136219528009,-0.044471408308842324,0.9150556077754861,-1.5853639659580305,1.4595254258592572,1
1,GUATEMALA,117,San Miguel Petapa,0.0,94.59503045,83.05890152,50.0,58.40423012,100.0,50.76581719,90.51209127,72.73320374,99.89,94.63613732,81.38453056,100.0,100.0,56.69238511,100.0,72.32704943,1.355172172,100.0,14.80380618,96.74668478,86.55128548,51.45995348,19.06985795,100.0,75.07301894,34.50637623,72.18046545,79.84692301,100.0,69.67680655,96.81295513,100.0,100,100.0,100.0,23.42567155,100.0,17.29457358,88.91726884,93.88646288,14.92661339,0,60.63526535,81.99149099,100.0,90.77568314,50.48903693,54.40899372,86.41870993,72.75953595,98.51643023,49.4353515,67.49076162,0,72.9634242,2,7103.751023,150513,0.0658,30,5017.1,0.972538906,1.043854571,1,24,1.59454665,0.4111234,0.411234177,0.193436415,4.87,4.86,4.53,0,0.6,0.01,0.8107,Alto,0.3753,Medio bajo,0.8107,Alto,0.0702,Bajo,0.603,Medio alto,0.1826,Bajo,78.0,7.629831730433096,1,-2.490247303997982,5.099939539188056,-1.3767050156329892,3.3838654354895046,-0.9822527956607853,0.3941305759190923,1
2,EL_PROGRESO,201,Guastatoya,51.49279957,89.18889335,49.48857348,100.0,39.96392203,33.33333333,29.4725418,94.62147989,81.75578086,97.67,85.29234023,92.37585924,21.3740458,74.2073193,43.73713521,100.0,57.34883928,89.04543713,100.0,86.22467533,100.0,68.45320434,15.91264362,11.25703565,6.464650805,67.77203676,63.8890613,42.5035868,49.71681598,100.0,53.44464454,77.82969558,39.92592593,100,25.16972296,83.05905502,0.480650756,88.46177794,15.48608977,89.02457874,93.88646288,26.7227753,0,57.77772314,80.40984977,42.44190688,84.01499452,95.31962904,57.15056649,36.01771379,61.02754277,61.11038782,20.44360279,69.7438187,0,61.3541749,28,7151.663707,27407,0.0299,262,104.6068702,0.6265832,1.0,1,9,3.283832598,0.536442795,0.540602497,0.390298823,5.34,5.31,4.95,1,0.2,0.11,0.1917,Bajo,0.3106,Medio bajo,0.1146,Bajo,0.4233,Medio,0.0009,Bajo,0.4547,Medio,52.0,5.686937665204478,3,2.6657724029719816,-0.509218243917456,3.2778102785960126,-0.8009792783133529,1.988305764068278,-0.5012501529598268,3
2,EL_PROGRESO,202,Morazán,96.95640617,100.0,93.57463524,100.0,45.25016025,100.0,29.4725418,88.07591774,77.69387109,94.63,74.34190152,67.92273441,6.382978723,18.0239899,43.73713521,77.36252718,57.34883928,9.804379124,98.09789804,43.15398664,90.91884202,46.98850934,18.56355452,0.0,11.13172242,94.14668487,14.99523168,42.5035868,49.71681598,100.0,53.44464454,86.47242609,39.92592593,100,61.38911007,100.0,0.093888525,86.34208914,15.48608977,77.53837764,93.88646288,5.762951755,0,80.43368695,72.1596772,10.93522101,76.46917024,53.11196489,34.90821008,55.58534622,55.95348988,77.18502947,30.16354883,59.13174271,0,55.0674694,73,4153.266384,12672,0.0155,329,38.51671733,0.089732967,1.764013627,2,3,2.367424242,0.302205031,0.358222222,0.129920017,5.0,3.61,4.78,1,0.1,0.49,0.098,Bajo,0.1015,Bajo,0.1433,Bajo,0.2566,Medio bajo,0.0258,Bajo,0.4189,Medio,53.0,0.5050575771301358,4,-1.775494118830888,1.0473245260385329,0.5495643550819592,-1.6072499424693174,1.0720229514660267,-1.2128239243503578,4
2,EL_PROGRESO,203,San Agustín Acasaguastlán,97.67771739,95.98878458,17.43092087,100.0,24.76121689,100.0,29.4725418,94.38392872,82.68310755,86.66,65.96729988,60.38623855,12.29050279,19.89983426,43.73713521,39.97432575,62.03006424,5.547116597,70.57825917,61.67093747,83.95988112,50.89643535,20.73693379,1.709401709,13.92596055,68.15298909,21.40548148,42.5035868,49.71681598,100.0,53.44464454,87.79415001,39.92592593,100,83.07414102,100.0,0.327193864,81.27941714,15.48608977,70.66143559,93.88646288,8.510899825,0,68.95515581,70.10236885,12.68833395,65.56684475,37.46146757,39.6357689,38.83782467,56.49455336,83.71031746,25.62277434,56.52917105,0,50.9168921,133,3319.915231,55508,0.015,358,155.0502793,-0.225750069,1.59748606,2,5,0.90077106,0.409034008,0.40993236,0.190253807,5.11,4.78,4.77,0,0.1,0.33,0.1555,Bajo,0.0637,Bajo,0.1492,Bajo,0.1153,Bajo,0.1492,Bajo,0.32,Medio bajo,54.0,0.18226576367558606,4,-0.45710998368788475,1.5821866411481207,1.295841287526843,-1.8067688649023703,0.7799621008876594,0.07393031322689857,4
2,EL_PROGRESO,204,San Cristóbal Acasaguastlán,78.87810766,40.72964258,44.26898386,100.0,24.55472822,100.0,29.4725418,95.00435647,84.34521179,92.83,83.96825397,61.9569348,12.5,33.26231357,43.73713521,100.0,58.9092476,32.00675449,100.0,49.00321901,88.84847753,92.13112935,21.25928107,18.01801802,10.75545524,99.77713682,35.00624817,42.5035868,49.71681598,100.0,53.44464454,85.37122052,39.92592593,100,58.46904199,100.0,0.17058332,84.66236602,15.48608977,78.46441454,93.88646288,14.34128112,0,57.28085116,74.56139924,20.94882247,84.53513062,60.53164978,52.88892057,55.41826723,59.58911535,76.44541911,38.50660465,62.24090289,0,57.83297,43,4298.563614,7979,0.0118,124,64.34677419,0.252265768,1.662433862,2,0,0.0,0.125166909,0.11778682,0.052952802,3.17,3.06,2.74,0,0.2,0.31,0.0774,Bajo,0.1181,Bajo,0.1609,Bajo,0.4174,Medio,0.1258,Bajo,0.2687,Medio bajo,56.0,1.9981911404249708,4,-5.113752155307199,-1.0285571127557886,1.4483202025687094,-0.6048281320117952,2.9956122164445906,-0.8990740211426941,4
2,EL_PROGRESO,205,El Jícaro,85.7959368,88.91578905,74.94534037,100.0,40.65121254,100.0,29.4725418,94.54306334,83.76205103,94.33,79.44155093,71.29426406,9.236947791,42.58026335,43.73713521,80.7769748,53.70788653,10.21503983,100.0,56.35598425,100.0,71.02404293,18.76160134,2.109704641,9.960108911,100.0,8.749277549,42.5035868,49.71681598,100.0,53.44464454,86.81793908,39.92592593,100,52.29665836,100.0,0.154407475,91.27855621,15.48608977,80.42185351,93.88646288,3.085434009,0,76.55426538,75.63742796,25.72198632,76.39366853,57.43933057,49.11524545,51.53401226,55.05519166,75.8923673,37.50717662,58.3513528,0,56.99494198,48,4641.817569,13518,0.0072,249,54.28915663,0.095356213,1.46412037,1,0,0.0,0.333285993,0.330831815,0.085983174,2.84,2.77,2.42,0,0.1,0.35,0.137,Bajo,0.1481,Bajo,0.0463,Bajo,0.4154,Medio,0.0409,Bajo,0.0904,Bajo,51.0,1.0847925595886159,4,-3.428084781229379,0.22892113595838562,0.4948511249316596,-0.7527013392715816,2.4415513742480845,-1.393613433141621,4
2,EL_PROGRESO,206,Sansare,100.0,82.49763985,0.0,100.0,30.22771969,100.0,29.4725418,89.88327936,76.40943048,95.03,49.48963811,75.21423957,18.6440678,36.00994588,43.73713521,61.48534575,57.34883928,10.32912338,96.63018397,43.23934589,100.0,72.09864354,20.08466746,1.141552511,8.320867432,96.37240289,13.88913059,42.5035868,49.71681598,100.0,53.44464454,85.9500373,39.92592593,100,39.57512191,100.0,0.412099517,95.00753048,15.48608977,84.4562157,93.88646288,5.288787962,0,69.35731292,69.39503766,21.27824547,71.17677643,52.36638166,47.69321275,53.22557298,54.95806969,64.79206466,38.61096893,61.2624941,0,54.39385022,81,5556.272698,13674,0.0154,118,115.8813559,0.056210072,1.630992886,2,3,2.193944713,0.42679668,0.468449645,0.237145266,5.64,5.2,5.59,1,0.1,0.24,0.1057,Bajo,0.1214,Bajo,0.0549,Bajo,0.2399,Medio bajo,0.0,Bajo,0.188,Bajo,58.0,2.0594405952561563,2,0.4725559491617826,1.3478088153059145,0.061505756456999176,-2.548435200455714,1.1482304650484816,-0.198667125041983,2
